año,empresa,establecimiento,rubro,region,provincia,comuna,latitud,longitud,tipo_fuente,combustible_primario,contaminante,cantidad_toneladas
2020.0,CORP NACIONAL DEL COBRE DE CHILE,DIVISION SALVADOR  POTRERILLOS,Minería,Atacama,Chañaral,Diego de Almagro,-26.4356027,-69.48323872,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"439,63"
2020.0,CORP NACIONAL DEL COBRE DE CHILE,DIVISION SALVADOR  POTRERILLOS,Minería,Atacama,Chañaral,Diego de Almagro,-26.4356027,-69.48323872,Secador,Petróleo N 6,Dióxido de azufre (SO2),"439,63"
2020.0,CORP NACIONAL DEL COBRE DE CHILE,DIVISION SALVADOR  POTRERILLOS,Minería,Atacama,Chañaral,Diego de Almagro,-26.4356027,-69.48323872,Convertidor Pierce Smith (CPS),Petróleo N 6,Dióxido de azufre (SO2),"439,63"
2020.0,CORP NACIONAL DEL COBRE DE CHILE,DIVISION SALVADOR  POTRERILLOS,Minería,Atacama,Chañaral,Diego de Almagro,-26.4356027,-69.48323872,Convertidor Teniente (CT),Petróleo N 6,Dióxido de azufre (SO2),"439,63"
2020.0,CORP NACIONAL DEL COBRE DE CHILE,DIVISION SALVADOR  POTRERILLOS,Minería,Atacama,Chañaral,Diego de Almagro,-26.4356027,-69.48323872,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"439,63"
2020.0,CORP NACIONAL DEL COBRE DE CHILE,DIVISION SALVADOR  POTRERILLOS,Minería,Atacama,Chañaral,Diego de Almagro,-26.4356027,-69.48323872,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"439,63"
2020.0,ENEL GENERACION CHILE S.A.,CENTRAL TERMOELECTRICA BOCAMINA U1,Termoeléctricas,Biobío,Concepción,Coronel,-37.02113521,-73.16567023,Caldera de Generación Eléctrica,Carbón Bituminoso Pulverizado,Dióxido de azufre (SO2),"436,29"
2020.0,CARTULINAS CMPC SPA,CARTULINAS CMPC PLANTA MAULE,Industria del papel y celulosa,Maule,Linares,Yerbas Buenas,-35.60735526,-71.58941369,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"431,52"
2020.0,ENAP REFINERIAS S A,COGENERADORA PETROPOWER,Otras actividades,Biobío,Concepción,Hualpén,-36.78661486,-73.11925897,Caldera de Generación Eléctrica,Coke de Petróleo (Petcoke),Dióxido de azufre (SO2),"406,06"
2020.0,CARTULINAS CMPC SPA,CARTULINAS CMPC PLANTA MAULE,Industria del papel y celulosa,Maule,Linares,Yerbas Buenas,-35.60735526,-71.58941369,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"385,82"
2020.0,ENGIE ENERGIA CHILE S.A.,CENTRAL TÉRMICA MEJILLONES,Termoeléctricas,Antofagasta,Antofagasta,Mejillones,-23.08942523,-70.41189629,Caldera de Generación Eléctrica,Carbón Sub Bituminoso,Dióxido de azufre (SO2),"320,61"
2020.0,CENTRAL TERMOELECTRICA ANDINA S A,CENTRAL TERMICA ANDINA,Termoeléctricas,Antofagasta,Antofagasta,Mejillones,-23.08569494,-70.4078842,Caldera de Generación Eléctrica,Carbón Sub Bituminoso,"MP2,5","299,0677778"
2020.0,SUGAL CHILE LIMITADA,SUGAL CHILE PLANTA TILCOCO,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,Quinta de Tilcoco,-34.35988732,-70.96328646,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Licuado de Petróleo,Dióxido de azufre (SO2),"293,39"
2020.0,CMPC PULP SPA,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,Biobío,Biobío,Nacimiento,-37.51416427,-72.65059529,Caldera Industrial (Generadora de Vapor o Agua Caliente),Licor Negro,Dióxido de azufre (SO2),"286,69"
2020.0,BIO BIO CEMENTOS S.A.,BÍO BÍO CEMENTOS SA PLANTA TENO,"Producción de cemento, cal y yeso",Maule,Curicó,Teno,-34.8672421,-71.13651832,Horno Precalcinador,Coke de Petróleo (Petcoke),Dióxido de azufre (SO2),"276,0969656"
2020.0,ENGIE ENERGIA CHILE S.A.,CENTRAL TÉRMICA MEJILLONES,Termoeléctricas,Antofagasta,Antofagasta,Mejillones,-23.08942523,-70.41189629,Caldera de Generación Eléctrica,Carbón Sub Bituminoso,Dióxido de azufre (SO2),"264,21"
2020.0,CENTRAL TERMOELECTRICA ANDINA S A,CENTRAL TERMICA ANDINA,Termoeléctricas,Antofagasta,Antofagasta,Mejillones,-23.08569494,-70.4078842,Caldera de Generación Eléctrica,Carbón Sub Bituminoso,"MP2,5","251,8666937"
2020.0,FAENADORA SAN VICENTE LIMITADA,PLANTA FAENADORA,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,San Vicente,-34.42907739,-71.08483575,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Licuado de Petróleo,MP10,"230,9820304"
2020.0,FAENADORA SAN VICENTE LIMITADA,PLANTA FAENADORA,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,San Vicente,-34.42907739,-71.08483575,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Licuado de Petróleo,"MP2,5","230,9577289"
2020.0,CMPC PULP SPA,CMPC CELULOSA PLANTA LAJA,Industria del papel y celulosa,Biobío,Biobío,Laja,-37.28572825,-72.71244478,Caldera Industrial (Generadora de Vapor o Agua Caliente),Licor Negro,Dióxido de azufre (SO2),"228,48"
2020.0,CONSTRUCTORA DE PAVIMENTOS ASFALTICOS BITUMIX S.A,Planta Gultro,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,Olivar,-34.2044571,-70.74838524,Secador y Mezclador Rotatorio,,MP10,"226,1060592"
2020.0,GUACOLDA ENERGIA S.A,GUACOLDA,Termoeléctricas,Atacama,Huasco,Huasco,-28.46860974,-71.25437653,Caldera de Generación Eléctrica,Carbón Bituminoso Pulverizado,Dióxido de azufre (SO2),"225,48"
2020.0,FAENADORA SAN VICENTE LIMITADA,PLANTA FAENADORA,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,San Vicente,-34.42907739,-71.08483575,Caldera de Fluido Térmico,Gas Licuado de Petróleo,MP10,"197,6769809"
2020.0,FAENADORA SAN VICENTE LIMITADA,PLANTA FAENADORA,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,San Vicente,-34.42907739,-71.08483575,Caldera de Fluido Térmico,Gas Licuado de Petróleo,"MP2,5","197,668534"
2020.0,VINEDOS FAMILIA CHADWICK SPA,VIÑA ERRAZURIZ S.A.,Otras industrias manufactureras,Valparaíso,San Felipe de Aconcagua,Panquehue,-32.79851512,-70.82736666,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","4,787008298"
2020.0,ENGIE ENERGIA CHILE S.A.,CENTRAL TERMICA TOCOPILLA,Termoeléctricas,Antofagasta,Tocopilla,Tocopilla,-22.09607305,-70.21390995,Caldera de Generación Eléctrica,Carbón Sub Bituminoso,Dióxido de azufre (SO2),"182,1"
2020.0,TRIO S A,TRIO S.A.,Otras industrias manufactureras,Metropolitana,Santiago,Maipú,-33.51148761,-70.73104341,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,"MP2,5","139,595441"
2020.0,CRISTALERIAS DE CHILE S A,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,Metropolitana,Talagante,Padre Hurtado,-33.56562689,-70.81876298,Horno de Fusión,Gas Natural,Dióxido de azufre (SO2),"110,99"
2020.0,CRISTALERIAS DE CHILE S A,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,Metropolitana,Talagante,Padre Hurtado,-33.56562689,-70.81876298,Horno de Fusión,Gas Natural,Dióxido de azufre (SO2),"110,99"
2020.0,CRISTALERIAS DE CHILE S A,CRISTALERIAS DE CHILE  S A,Otras industrias manufactureras,Metropolitana,Talagante,Padre Hurtado,-33.56562689,-70.81876298,Horno de Fusión,Gas Natural,Dióxido de azufre (SO2),"110,99"
2020.0,CMPC PULP SPA,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,Biobío,Biobío,Nacimiento,-37.51416427,-72.65059529,Caldera Industrial (Generadora de Vapor o Agua Caliente),Licor Negro,Dióxido de azufre (SO2),"85,72"
2020.0,GOODYEAR DE CHILE S A I C,GOODYEAR DE CHILE S.A.I.C. (2),"Industria química, de plástico y caucho",Metropolitana,Santiago,Maipú,-33.53113066,-70.75588866,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,"MP2,5","83,73960876"
2020.0,SOC PROCESADORA DE LECHE DEL SUR S A,PLANTA OSORNO,Otras industrias manufactureras,Los Lagos,Osorno,Osorno,-40.54848835,-73.15187748,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,"MP2,5","78,94577754"
2020.0,TRIO S A,TRIO S.A.,Otras industrias manufactureras,Metropolitana,Santiago,Maipú,-33.51148761,-70.73104341,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,MP10,"139,595441"
2020.0,GALVANIZADORA OCHO LIMITADA,GALVANIZADORA OCHO,Otras industrias manufactureras,Biobío,Concepción,Coronel,-36.94189564,-73.15431087,Horno,Gas Natural,"MP2,5","71,67954265"
2020.0,GOODYEAR DE CHILE S A I C,GOODYEAR DE CHILE S.A.I.C. (2),"Industria química, de plástico y caucho",Metropolitana,Santiago,Maipú,-33.53113066,-70.75588866,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,MP10,"83,73960876"
2020.0,SOC PROCESADORA DE LECHE DEL SUR S A,PLANTA OSORNO,Otras industrias manufactureras,Los Lagos,Osorno,Osorno,-40.54848835,-73.15187748,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Natural,MP10,"78,94577754"
2020.0,GALVANIZADORA OCHO LIMITADA,GALVANIZADORA OCHO,Otras industrias manufactureras,Biobío,Concepción,Coronel,-36.94189564,-73.15431087,Horno,Gas Natural,MP10,"71,67954265"
2020.0,VITAPRO CHILE S.A.,CENTRAL SALMOFOOD,Otras industrias manufactureras,Los Lagos,Chiloé,Castro,-42.37290772,-73.76141901,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,MP10,"71,51450233"
2020.0,IANSAGRO S A,IANSAGRO PLANTA ÑUBLE,Otras industrias manufactureras,Ñuble,Punilla,San Carlos,-36.51729735,-72.05750926,Caldera Industrial (Generadora de Vapor o Agua Caliente),Carbón Bituminoso,MP10,"69,75806954"
2020.0,IANSAGRO S A,IANSAGRO PLANTA ÑUBLE,Otras industrias manufactureras,Ñuble,Punilla,San Carlos,-36.51729735,-72.05750926,Caldera Industrial (Generadora de Vapor o Agua Caliente),Carbón Bituminoso,MP10,"66,80459516"
2020.0,CMPC PULP SPA,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,Biobío,Biobío,Nacimiento,-37.51416427,-72.65059529,Caldera de Generación Eléctrica,Biomasa Combustible,Dióxido de azufre (SO2),"60,04"
2020.0,CELULOSA ARAUCO Y CONSTITUCION S A,PLANTA VALDIVIA,Industria del papel y celulosa,Los Ríos,Valdivia,Mariquina,-39.56066628,-72.90274195,Caldera Recuperadora,Licor Negro,Dióxido de azufre (SO2),"57,52"
2020.0,VITAPRO CHILE S.A.,CENTRAL SALMOFOOD,Otras industrias manufactureras,Los Lagos,Chiloé,Castro,-42.37290772,-73.76141901,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,"MP2,5","55,65541564"
2020.0,GALVANIZADORA DEL SUR LIMITADA,GALVANIZADORA DEL SUR LIMITADA,Otras industrias manufactureras,Los Lagos,Llanquihue,Puerto Varas,-41.3465359,-72.989,Horno,Gas Licuado de Petróleo,"MP2,5","55,44279604"
2020.0,CMPC PULP SPA,CMPC PULP SA PLANTA PACIFICO,Industria del papel y celulosa,Araucanía,Malleco,Collipulli,-37.79134646,-72.47881513,Caldera Industrial (Generadora de Vapor o Agua Caliente),Licor Negro,Dióxido de azufre (SO2),"54,73"
2020.0,CMPC PULP SPA,CMPC PULP SA PLANTA PACIFICO,Industria del papel y celulosa,Araucanía,Malleco,Collipulli,-37.79134646,-72.47881513,Caldera de Generación Eléctrica,Biomasa Combustible,Dióxido de azufre (SO2),"53,36"
2020.0,CMPC PULP SPA,CMPC CELULOSA PLANTA LAJA,Industria del papel y celulosa,Biobío,Biobío,Laja,-37.28572825,-72.71244478,Caldera de Generación Eléctrica,Biomasa Combustible,Dióxido de azufre (SO2),"50,01"
2020.0,VINEDOS FAMILIA CHADWICK SPA,VIÑA ERRAZURIZ S.A.,Otras industrias manufactureras,Valparaíso,San Felipe de Aconcagua,Panquehue,-32.79851512,-70.82736666,Caldera Agua Caliente,Gas Licuado de Petróleo,Dióxido de azufre (SO2),"0,006213905"
2020.0,AES GENER S A,CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2,Termoeléctricas,Valparaíso,Valparaíso,Puchuncaví,-32.75255771,-71.47931608,Caldera de Generación Eléctrica,Carbón Bituminoso Pulverizado,Dióxido de azufre (SO2),"45,65"
2020.0,VINEDOS FAMILIA CHADWICK SPA,VIÑA ERRAZURIZ S.A.,Otras industrias manufactureras,Valparaíso,San Felipe de Aconcagua,Panquehue,-32.79851512,-70.82736666,Caldera Agua Caliente,Biomasa Combustible,Dióxido de azufre (SO2),"0,004213794"
2020.0,MINERA MERIDIAN LIMITADA,FAENA EL PENON,Minería,Antofagasta,Antofagasta,Antofagasta,-24.41177538,-69.4987687,Horno Reverbero,Gas Licuado de Petróleo,"MP2,5","43,46331174"
2020.0,GALVANIZADORA DEL SUR LIMITADA,GALVANIZADORA DEL SUR LIMITADA,Otras industrias manufactureras,Los Lagos,Llanquihue,Puerto Varas,-41.3465359,-72.989,Horno,Gas Licuado de Petróleo,MP10,"55,44279604"
2020.0,SOC COMERCIAL Y AISLANTES SUR POL LIMITADA,SOCIEDAD COMERCIAL Y  AISLANTE SURPOL LIMITADA,"Industria química, de plástico y caucho",Araucanía,Cautín,Lautaro,-38.5788088,-72.44702203,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Licuado de Petróleo,"MP2,5","40,61352389"
2020.0,INDUSTRIAS ISLA QUIHUA S A,INDUSTRIAS ISLA QUIHUA SA,Otras industrias manufactureras,Biobío,Concepción,Lota,-37.09580553,-73.15734531,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"39,14"
2020.0,SOCIEDAD ELECTRICA SANTIAGO SPA,RENCA NUEVA RENCA,Termoeléctricas,Metropolitana,Santiago,Renca,-33.4166788,-70.68732721,Caldera de Generación Eléctrica,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"39,02"
2020.0,IANSAGRO S A,IANSAGRO PLANTA ÑUBLE,Otras industrias manufactureras,Ñuble,Punilla,San Carlos,-36.51729735,-72.05750926,Caldera Industrial (Generadora de Vapor o Agua Caliente),Carbón Bituminoso,"MP2,5","32,1045661"
2020.0,INDUSTRIAS ISLA QUIHUA S A,INDUSTRIAS ISLA QUIHUA SA,Otras industrias manufactureras,Biobío,Concepción,Lota,-37.09580553,-73.15734531,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"30,82"
2020.0,IANSAGRO S A,IANSAGRO PLANTA ÑUBLE,Otras industrias manufactureras,Ñuble,Punilla,San Carlos,-36.51729735,-72.05750926,Caldera Industrial (Generadora de Vapor o Agua Caliente),Carbón Bituminoso,"MP2,5","30,74529664"
2020.0,MINERA MERIDIAN LIMITADA,FAENA EL PENON,Minería,Antofagasta,Antofagasta,Antofagasta,-24.41177538,-69.4987687,Horno Reverbero,Gas Licuado de Petróleo,MP10,"43,46331174"
2020.0,SOC COMERCIAL Y AISLANTES SUR POL LIMITADA,SOCIEDAD COMERCIAL Y  AISLANTE SURPOL LIMITADA,"Industria química, de plástico y caucho",Araucanía,Cautín,Lautaro,-38.5788088,-72.44702203,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Licuado de Petróleo,MP10,"40,61352389"
2020.0,FANALOZA S.A.,PLANTA FANALOZA,Otras industrias manufactureras,Biobío,Concepción,Penco,-36.73475775,-72.98742167,Horno de Cocción,Gas Natural,"MP2,5","28,68649606"
2020.0,SOCIEDAD ELECTRICA SANTIAGO SPA,RENCA NUEVA RENCA,Termoeléctricas,Metropolitana,Santiago,Renca,-33.4166788,-70.68732721,Caldera de Generación Eléctrica,Petróleo N 2 (Diesel),Dióxido de azufre (SO2),"28,57"
2020.0,CMPC PULP SPA,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,Biobío,Biobío,Nacimiento,-37.51416427,-72.65059529,Caldera de Generación Eléctrica,Biomasa Combustible,Dióxido de azufre (SO2),"28,03"
2020.0,COMERCIALIZADORA NUTRECO CHILE LIMITADA,SKRETTING PARGUA,Otras industrias manufactureras,Los Lagos,Llanquihue,Calbuco,-41.78278676,-73.44718099,Caldera Industrial (Generadora de Vapor o Agua Caliente),Carbón Bituminoso,MP10,"28,70759084"
2020.0,FANALOZA S.A.,PLANTA FANALOZA,Otras industrias manufactureras,Biobío,Concepción,Penco,-36.73475775,-72.98742167,Horno de Cocción,Gas Natural,MP10,"28,68649606"
2020.0,INDUSTRIAS ISLA QUIHUA S A,INDUSTRIAS ISLA QUIHUA SA,Otras industrias manufactureras,Biobío,Concepción,Lota,-37.09580553,-73.15734531,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,MP10,"26,1"
2020.0,CMPC PULP SPA,CMPC PULP SA PLANTA PACIFICO,Industria del papel y celulosa,Araucanía,Malleco,Collipulli,-37.79134646,-72.47881513,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,Dióxido de azufre (SO2),"24,95"
2020.0,SOCIEDAD ELECTRICA SANTIAGO SPA,RENCA NUEVA RENCA,Termoeléctricas,Metropolitana,Santiago,Renca,-33.4166788,-70.68732721,Caldera de Generación Eléctrica,Gas Natural,"MP2,5","23,09123417"
2020.0,COMASA SPA,CENTRAL LAUTARO,Termoeléctricas,Araucanía,Cautín,Lautaro,-38.50843304,-72.45413162,Caldera de Generación Eléctrica,Biomasa Combustible,Dióxido de azufre (SO2),"22,52"
2020.0,FAENADORA LO MIRANDA LIMITADA,FAENADORA LO MIRANDA,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,Doñihue,-34.20795157,-70.89319454,Caldera Industrial (Generadora de Vapor o Agua Caliente),Carbón Bituminoso,MP10,"25,26636819"
2020.0,FAENADORA SAN VICENTE LIMITADA,PLANTA FAENADORA,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,San Vicente,-34.42907739,-71.08483575,Caldera Industrial (Generadora de Vapor o Agua Caliente),Biomasa Combustible,"MP2,5","22,48380183"
2020.0,COMPANIA ELECTRICA TARAPACA S A,CENTRAL SAN ISIDRO I,Termoeléctricas,Valparaíso,Quillota,Quillota,-32.93648636,-71.31645724,Turbina de Gas,Gas Natural,Dióxido de azufre (SO2),"21,81"
2020.0,INDUSTRIAS ISLA QUIHUA S A,INDUSTRIAS ISLA QUIHUA SA,Otras industrias manufactureras,Biobío,Concepción,Lota,-37.09580553,-73.15734531,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,MP10,"23,97"
2020.0,SOCIEDAD ELECTRICA SANTIAGO SPA,RENCA NUEVA RENCA,Termoeléctricas,Metropolitana,Santiago,Renca,-33.4166788,-70.68732721,Caldera de Generación Eléctrica,Gas Natural,MP10,"23,09461241"
2020.0,FAENADORA SAN VICENTE LIMITADA,PLANTA FAENADORA,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,San Vicente,-34.42907739,-71.08483575,Caldera Industrial (Generadora de Vapor o Agua Caliente),Biomasa Combustible,MP10,"22,48380183"
2020.0,CELULOSA ARAUCO Y CONSTITUCION S A,NUEVA ALDEA,Industria del papel y celulosa,Ñuble,Itata,Ránquil,-36.65991315,-72.47191634,Horno de Cal,Petróleo N 6,MP10,"21,52090481"
2020.0,SEPULVEDA GUTIERREZ HERMANOS SPA,PANADERIA ROY SAR,Otras industrias manufactureras,Metropolitana,Santiago,Ñuñoa,-33.45000875,-70.61012753,Horno de Panadería,Gas Licuado de Petróleo,"MP2,5","20,56883091"
2020.0,CMPC PULP SPA,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,Biobío,Biobío,Nacimiento,-37.51416427,-72.65059529,Horno de Cal,Petróleo N 6,MP10,"20,79563393"
2020.0,CAUCHO NOVA LIMITADA,CAUCHO NOVA LIMITADA,"Industria química, de plástico y caucho",Metropolitana,Santiago,Lo Espejo,-33.53417698,-70.6965094,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Licuado de Petróleo,"MP2,5","20,53367246"
2020.0,LACTEOS DEL SUR S.A.,LACTEOS DEL SUR SA MULPULMO,Otras industrias manufactureras,Los Lagos,Osorno,Osorno,-40.55848911,-72.9345309,Caldera Industrial (Generadora de Vapor o Agua Caliente),Carbón Bituminoso,MP10,"20,69906866"
2020.0,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,Otras actividades,Valparaíso,Valparaíso,Viña del Mar,-33.0356145,-71.48551622,Caldera Agua Caliente,Gas de Cañería,"MP2,5","19,29221285"
2020.0,SEPULVEDA GUTIERREZ HERMANOS SPA,PANADERIA ROY SAR,Otras industrias manufactureras,Metropolitana,Santiago,Ñuñoa,-33.45000875,-70.61012753,Horno de Panadería,Gas Licuado de Petróleo,MP10,"20,56883091"
2020.0,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,Otras actividades,Valparaíso,Valparaíso,Viña del Mar,-33.0356145,-71.48551622,Caldera Agua Caliente,Gas de Cañería,"MP2,5","19,29221285"
2020.0,CAUCHO NOVA LIMITADA,CAUCHO NOVA LIMITADA,"Industria química, de plástico y caucho",Metropolitana,Santiago,Lo Espejo,-33.53417698,-70.6965094,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas Licuado de Petróleo,MP10,"20,53367246"
2020.0,VINA SANTA FE LIMITADA,VICOL,Producción agropecuaria,Maule,Linares,Linares,-35.8355566,-71.6337719,Caldera Agua Caliente,Gas de Cañería,"MP2,5","18,88174023"
2020.0,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,Otras actividades,Valparaíso,Valparaíso,Viña del Mar,-33.0356145,-71.48551622,Caldera Agua Caliente,Gas de Cañería,MP10,"19,29221285"
2020.0,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,Otras actividades,Valparaíso,Valparaíso,Viña del Mar,-33.0356145,-71.48551622,Caldera Agua Caliente,Gas de Cañería,MP10,"19,29221285"
2020.0,VINA SANTA FE LIMITADA,VICOL,Producción agropecuaria,Maule,Linares,Linares,-35.8355566,-71.6337719,Caldera Agua Caliente,Gas de Cañería,MP10,"18,88174023"
2020.0,CMPC MADERAS SPA,ASERRADERO NACIMIENTO,Industria de la madera y silvicultura,Biobío,Biobío,Nacimiento,-37.51797507,-72.65824828,Caldera Industrial (Generadora de Vapor o Agua Caliente),Biomasa Combustible,Dióxido de azufre (SO2),"17,52283117"
2020.0,INDUSTRIAS ISLA QUIHUA S A,INDUSTRIAS ISLA QUIHUA SA,Otras industrias manufactureras,Biobío,Concepción,Lota,-37.09580553,-73.15734531,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,MP10,"18,01"
2020.0,PROCESADORA DE CARNES DEL SUR LIMITADA,FRIVAL,Otras industrias manufactureras,Los Ríos,Valdivia,Valdivia,-39.80339928,-73.20907379,Caldera Agua Caliente,Gas de Cañería,"MP2,5","17,30397636"
2020.0,AGROINDUSTRIAL SURFRUT LTDA,AGROINDUSTRIAL SURFRUT LTDA,Otras industrias manufactureras,Maule,Curicó,Romeral,-34.9607009,-71.12234081,Caldera Industrial (Generadora de Vapor o Agua Caliente),Carbón Bituminoso,MP10,"17,90452435"
2020.0,SERVICIO SALUD ARAUCANIA NORTE HOSPITAL CURACAUTIN,HOSPITAL DE CURACAUTIN,Otras actividades,Araucanía,Malleco,Curacautín,-38.43915457,-71.89122313,Caldera Agua Caliente,Gas Licuado de Petróleo,"MP2,5","17,22014709"
2020.0,CELULOSA ARAUCO Y CONSTITUCION S A,NUEVA ALDEA,Industria del papel y celulosa,Ñuble,Itata,Ránquil,-36.65991315,-72.47191634,Horno de Cal,Petróleo N 6,"MP2,5","16,74841973"
2020.0,VITAPRO CHILE S.A.,CENTRAL SALMOFOOD,Otras industrias manufactureras,Los Lagos,Chiloé,Castro,-42.37290772,-73.76141901,Caldera Industrial (Generadora de Vapor o Agua Caliente),Petróleo N 6,MP10,"17,87862558"
2020.0,CMPC PULP SPA,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,Biobío,Biobío,Nacimiento,-37.51416427,-72.65059529,Horno de Cal,Petróleo N 6,"MP2,5","16,18398523"
2020.0,PROCESADORA DE CARNES DEL SUR LIMITADA,FRIVAL,Otras industrias manufactureras,Los Ríos,Valdivia,Valdivia,-39.80339928,-73.20907379,Caldera Agua Caliente,Gas de Cañería,MP10,"17,30397636"
2020.0,SERVICIO SALUD ARAUCANIA NORTE HOSPITAL CURACAUTIN,HOSPITAL DE CURACAUTIN,Otras actividades,Araucanía,Malleco,Curacautín,-38.43915457,-71.89122313,Caldera Agua Caliente,Gas Licuado de Petróleo,MP10,"17,22014709"
2020.0,CIA SIDERURGICA HUACHIPATO S A,COMPAÑÍA SIDERÚRGICA HUACHIPATO,Otras industrias manufactureras,Biobío,Concepción,Talcahuano,-36.75168609,-73.12542139,Caldera Industrial (Generadora de Vapor o Agua Caliente),Gas de Alto Horno,"MP2,5",16
2020.0,SUGAL CHILE LIMITADA,SUGAL CHILE PLANTA TILCOCO,Otras industrias manufactureras,Libertador Gral. Bernardo O'Higgins,Cachapoal,Quinta de Tilcoco,-34.35988732,-70.96328646,Caldera Industrial (Generadora de Vapor o Agua Caliente),Carbón Bituminoso,MP10,"16,55092044"
2020.0,SOCIEDAD COMERCIAL PAN DEL SUR LIMITADA,SOCIEDAD COMERCIAL PAN SUR LIMITADA,Otras industrias manufactureras,Araucanía,Cautín,Temuco,-38.71599745,-72.55676849,Horno de Panadería,Aserrín,Dióxido de azufre (SO2),"15,37152887"
2020.0,CONSTRUCTORA RIO CRISTAL S.A.,CONSTRUCTORA RIO CRISTAL LTDA,Otras industrias manufactureras,Coquimbo,Elqui,La Serena,-29.94091369,-71.14062687,Secador y Mezclador Rotatorio,,MP10,"16,17465139"
